ID,Name,LinkedIn URL,Locations,Location Phones,HQ Location,HQ Location Phones,Technologies,Industries,Company type,Website,Domain,Headcount,Company description,Revenue,Intent data,shopify
5b29e175-da1d-3dd1-a33d-ae70554d5247,Prinz Berlin,https://www.linkedin.com/company/prinz-berlin,"[Germany, Bavaria, Munich]",,"Germany, Bavaria, Munich",,"Shopify, React, Google Analytics, jQuery, Dojo, CloudFlare, Envoy, Google Hosted Libraries, Twitter Emoji (Twemoji), Choices, reCAPTCHA, Cart Functionality, HTTP/3, Google Pay, Klaviyo, core-js, Bunny, HSTS, LayoutHub, BugSnag, American Express, PayPal, Google Font API, Priority Hints, AOS, Flickity, Hotjar, Apple Pay, Facebook, X-XSS-Protection, VISA, X-Content-Type-Options, Facebook Pixel, Open Graph, MasterCard, Shopify Chat, Mautic, Shop Pay, RSS, Instafeed, Preact, Klarna Checkout, Unpkg, Handlebars, DHL, Babel, TikTok Pixel",Apparel & Fashion,Privately Held,prinzberlin.com,prinzberlin.com,6,"Prinz Berlin redefines accessory essentials with a contemporary twist, curated to elevate any outfit with ease. We seamlessly combine modern aesthetics and timeless style, making each item an essential and symbolic addition to your wardrobe. We like to say: It‘s your everyday cherry on top, embodying both modern elegance and timeless charm. The collection boasts diverse designs, from sleek and minimalist to bold and statement-making, always prioritizing high-quality and longevity. Get in touch: hello@prinzberlin.com",2504606,,True
6eca8a4e-1e30-32e7-bda4-b91337f8bc2c,NO BYSTANDERS | CLOTHING,https://www.linkedin.com/company/no-bystanders-clothing,"[Germany, Hesse, Gießen, 7 Hammstraße, 35398]",,"Germany, Hesse, Gießen, 7 Hammstraße, 35398",,"Shopify, Klarna, Google Analytics, CloudFlare, Font Awesome, jQuery, Cloudflare Bot Management, Envoy, Cart Functionality, HSTS, HTTP/3, PageFly, PayPal, Facebook Pixel, Omnisend, MasterCard, Omnisend Email Marketing & SMS, American Express, VISA, X-Content-Type-Options, X-XSS-Protection, RSS, Open Graph, Apple Pay, Priority Hints, Google Font API, Facebook, DHL, Klarna Checkout, cdnjs",Apparel & Fashion,Partnership,www.nobystanders.de,nobystanders.de,6,"NO BYSTANDERS a streetwear label  that aims to be more. We want to motivate people with our brand to change something. Together with you we want to shape the future! Solidarity and equality, rather for a common togetherness. – that´s what we stand for.  The brand should help us to share our values with you to present socially critical topics in an artful and fashionable way. Be part of us. – be no bystander!",2504606,,True
21701c26-62d6-3c81-b4cc-878169d771c7,LECONI Leather Bags,https://www.linkedin.com/company/leconi-leather-bags,"[Germany, Saxony, Dresden, 4 Oschatzer Str., 01127]",,"Germany, Saxony, Dresden, 4 Oschatzer Str., 01127",,"Shopify, Klarna Checkout, Revslider, PHP, DHL, Magento, Shopify Product Reviews, Preact, Apple Pay, Facebook Pixel, X-Content-Type-Options, Open Graph, Reputon, Facebook, American Express, MasterCard, Shop Pay, X-XSS-Protection, Google Font API, VISA, PayPal, Priority Hints, Flickity, Swiper, Google Ads Conversion Tracking, styled-components, HSTS, Google Pay, MySQL, FancyBox, Cart Functionality, Nginx, Amazon Pay, HTTP/3, Microsoft Clarity, script.aculo.us, Prototype, CloudFlare, Google Ads, Google Hosted Libraries, Google Analytics, Google Tag Manager, Apache, Font Awesome, jQuery",Apparel & Fashion,,www.leconi.de,leconi.de,6,Ledertaschen von LECONI: 100% Qualität zum fairen Preis.,2504606,,True
af31d6d7-e528-3174-8896-b536538b4cc3,Waldleben,https://www.linkedin.com/company/waveprogress,"[Germany, Hamburg, Hamburg, 98 Bismarckstrasse, 20253]",,"Germany, Hamburg, Hamburg, 98 Bismarckstrasse, 20253",,"Shopify, Zendesk, YouTube, Facebook, Facebook Pixel, Apache, Apache HTTP Server, PHP",Apparel & Fashion,Privately Held,waveprogress.com,waveprogress.com,6,"Welcome to Waldleben, a future-oriented company on a mission to reconnect with nature through design.",2504606,,True
4f1450ae-70c5-3d81-921c-4efffffdf570,NINA REIN,https://www.linkedin.com/company/nina-rein,"[Germany, Bavaria, Gröbenzell, 82194], [Germany, Bavaria, Munich, 81539]",,"Germany, Bavaria, Munich, 81539",,"Shopify, Klarna, Shopify Product Reviews, DHL, Boomerang, hCaptcha, MailChimp, Klarna Checkout, Bunny, HTTP/3, HSTS, Cart Functionality, Envoy, Google Hosted Libraries, reCAPTCHA, jQuery, CloudFlare, Google Analytics, Facebook, X-XSS-Protection, RSS, Priority Hints, Facebook Pixel, MasterCard, PayPal, X-Content-Type-Options, Flickity, American Express, VISA, AOS, Open Graph",Apparel & Fashion,Self Owned,www.ninarein.com,ninarein.com,6,"NINA REIN combines business wear and sustainablility.  We offer proven classics of female wardrobe: perfectly fitted suits, slim blazers, coats and a large selection of business-suited dresses. All made from natural materials from organic farming and sustainable production.  Fair salaries, female empowerment and a transparent supply chain are our basis. We really belive that we can make a difference in the textile industry. With NINA REIN you can dress ecological, reduce your CO2 footprint and look great!",2504606,,True
5bd241f6-edd6-3e17-80d9-34b4c909c7ac,Drei Gürteltiere,https://www.linkedin.com/company/dreiguerteltiere,"[Germany, Bavaria, Munich, 66 Wöhlerstraße, 81247]",+498932404317,"Germany, Bavaria, Munich, 66 Wöhlerstraße, 81247",+498932404317,"Shopify, Google Apps for Business, PHP, Bootstrap, Shopify Product Reviews, Boomerang, Klarna Checkout, DHL, Amazon S3, X-Content-Type-Options, Google Font API, Priority Hints, WordPress, Open Graph, Flickity, VISA, Apple Pay, Facebook Pixel, PayPal, Covet.pics, Facebook, jsDelivr, Pinterest, Google Plus, American Express, Shop Pay, MasterCard, RSS, X-XSS-Protection, Amazon Web Services, Twitter Emoji (Twemoji), jQuery, Twitter, Microsoft Advertising, Envoy, Google Tag Manager, CloudFlare, Google Hosted Libraries, Google Analytics, Google Maps, Google Pay, Klaviyo, HSTS, Cart Functionality, HTTP/3",Apparel & Fashion,Privately Held,www.dreiguerteltiere.de,dreiguerteltiere.de,6,"Stoffgürtel ganz nach Ihrem Wunsch! Bei den Drei Gürteltieren gibt es unzählige Möglichkeiten seinen eigenen, ganz individuellen Stoffgürtel zusammen zu stellen. Wem das zu viel ist, kann einfach aus unserer ständig wechselnden Kollektion, seinen Lieblingsgürtel wählen. Und das Gute: Alle Gürtel werden - jeder individuell - von einer karitativen Einrichtung in München für Sie produziert.",2504606,,True
065036f0-4eae-3de2-8f03-11000064fbfb,Leather Dealer,https://www.linkedin.com/company/leather-dealer,"[Germany, Berlin, Weißensee, 13129]",,"Germany, Berlin, Weißensee, 13129",,"Shopify, BusinessMan, Babel, hCaptcha, Preact, Klarna Checkout, EPages, CKEditor, etracker, Vue.js, core-js, HSTS, jQuery CDN, Amazon Pay, Cart Functionality, Google Pay, HTTP/3, PayPal, X-Content-Type-Options, Stimulus, Apache HTTP Server, Facebook Pixel, Apple Pay, MasterCard, Facebook, Ruby on Rails, American Express, X-XSS-Protection, Shop Pay, Open Graph, Priority Hints, VISA, Google Font API, reCAPTCHA, Ruby, jQuery, Google Analytics, RequireJS, Apache, CloudFlare, Twitter, Google Tag Manager",Apparel & Fashion,Sole Proprietorship,www.leather-dealer.com,leather-dealer.com,6,"Leather Dealer  führt Lederbekleidung angefangen von Lederhosen, Lederjacken über Lederkleider und die passenden Ledermäntel, Lederhandschuhe sowie Bikerstiefel, Ledertaschen bis hin zu feinen  Dessous für die Damen von Marken wie Hill Burry, Ricano und Leather Dealer",2504606,,True
2a48bfd0-4ea5-3efd-97ef-0fdc26408dc5,DAOTEY,https://www.linkedin.com/company/daotey,"[Germany, Bavaria, Munich]",,"Germany, Bavaria, Munich",,"Shopify, Polyfill, Judge.me, Preact, Datadog, Facebook Pixel, Open Graph, X-XSS-Protection, Priority Hints, PayPal, American Express, X-Content-Type-Options, MasterCard, VISA, Facebook, RSS, Flickity, Apple Pay, Google Font API, Envoy, Globo Also Bought, CookieYes, Weglot, Google Analytics, Booster Page Speed Optimizer, jQuery, Google Hosted Libraries, CloudFlare, Cart Functionality, HTTP/3, Google Pay, HSTS",Apparel & Fashion,Privately Held,www.mydaotey.com,mydaotey.com,6,"Premium backpack and handbags for women who go their way. Born in Barcelona, located in Munich, designed with passion and handmade in Spain. DAOTEY is coming 2021 Spring to make functional and elegant women's daily life. Each piece has been created inspired by geometries, connecting lines and curves to form a distinctive geometry.  How would we define DAOTEY bags? ✨ Elegant and minimalistic ✨ Artistic and functional ✨ Wavy and straight DAOTEY bags represent premium and versatile bags for everyone that need to pull through the day. The everyday comfort combined with expressive design. Not just a fashion brand... Sonia Iglesias, founder of DAOTEY was in chase of her dream for a while. She personally met two children in need during one of her trips to Cambodia, Dao and Tey. Once there she emotionally connected with them and discovered that we can make something for helping children like them. This is one of the reasons why DAOTEY is also involved in a charity initiative #Hope4Children. Thus, each purchased item contributes directly to children's education by giving a percentage to the NGO Heroes of Uganda, who makes education possible where it is needed. Made with Care We believe in quality versus quantity. Premium bags manually manufactured by artisans in Spain, one by one, putting great attention to detail, to deliver premium quality. We have high respect for our collaborators and recognize their talented skills to achieve perfect craftsmanship. Made with Respect Made of leather that comes from the debris of the food industry. We work with certified Spanish tanneries. All our raw material suppliers are based and produced in the EU to minimize any carbon footprint. Made with Hope All children deserve access to education, this is our firm belief. We are committed to bring hope to children in need so that they can have access to education. Our funding program #Hope4Children has been created to have a direct contribution to.",2504606,,True
a0e5fcbe-6175-362d-8cdd-f852725c3939,Mandala,https://www.linkedin.com/company/mandalafashion,"[Germany, Tutzing, 17 Bahnhofstr., 82327]",,"Germany, Tutzing, 17 Bahnhofstr., 82327",,"Shopify, Lodash, Contact Form 7, web-vitals, TweenMax, Revslider, Bootstrap, jQuery Migrate, MySQL, Lightbox, jQuery UI, ThemeIsle Menu Icons, ZURB Foundation, NitroPack, Apache HTTP Server, WordPress, Slider Revolution, Font Awesome, Chart.js, Extendify, Yoast SEO, Yoast SEO Premium, Apache, Twitter Emoji (Twemoji), Choices, Fusion Ads, Modernizr, PHP, Preact, MailChimp, Vimeo, Klarna Checkout, Tailwind CSS, Polyfill, DHL, Handlebars, Google Font API, RSS, Apple Pay, Flickity, MasterCard, Facebook, American Express, VISA, X-XSS-Protection, Priority Hints, Mustache, PayPal, Open Graph, Hotjar, X-Content-Type-Options, jsDelivr, Facebook Pixel, BugSnag, HTTP/3, Klaviyo, Google Pay, Quantcast Audience, HSTS, Cart Functionality, Curalate, Weglot, React, reCAPTCHA, CloudFlare, Google Tag Manager, LangShop, Cloudflare Bot Management, Google Hosted Libraries, UPS, Quantcast, jQuery, Google Analytics, Java",Apparel & Fashion,Self Owned,mandala-fashion.com,mandala-fashion.com,6,"With a great sense for trends, Nathalie Prieger founded MANDALA in 2001 and brought the first ethical yoga wear to Germany with the focus on people and nature. That's why our collection is made from certified organic fibers or recycelt materials. We keep our entire supply chain transparent and ensure that everyone involved in the supply chain receives a fair wage and is socially secured. Appreciation of the workers and appropriate working conditions have absolute priority here. The products are manufactured in Turkey and in the company's own textile factory in Shanghai.",2504606,,True
01590d0f-2516-35b1-ad6c-984cd0abff88,Lily & Klaus,https://www.linkedin.com/company/lilyandklaus,"[Germany, Lower Saxony, Hannover], [United States, New York, New York City, 10014]",,"Germany, Lower Saxony, Hannover",,"Shopify, Typekit, HTTP/3, Cart Functionality, HSTS, Envoy, Google Ads, Adobe Fonts, jQuery, CloudFlare, Google Analytics, X-Content-Type-Options, Apple Pay, Open Graph, Priority Hints, RSS, X-XSS-Protection, PayPal, Facebook, Facebook Pixel, Google Ads Conversion Tracking, MailChimp, Preact",Apparel & Fashion,Privately Held,www.lilyandklaus.com,lilyandklaus.com,3,"Founded in 2021, Lily & Klaus is a children’s beachwear brand that aims to protect young children from the sun while having a minimal environmental impact. Lily & Klaus’ sun-protective baby sunsuits and hats are manufactured in the most sustainable way, with full transparency in the supply chain and 100% recycled fabrics and packaging. The fabric is certified with the Ultraviolet Protection Factor (UPF) 50+, a guaranteed standard that measures the fabric’s effectiveness against both UVA and UVB light. UPF 50+ is the highest fabric rating available, blocking 98% of UVA & UVB rays and, in that way, minimizing the risk of skin cancer.  Lily & Klaus is committed to the fight against children’s cancer. As such, a portion of all sales is donated to The Bibi Fund, a non-profit operating under Solving Kids’ Cancer 501(c)(3).",2504606,,True
cf9fe34f-e290-3df9-bb15-d5f7ddbb8bf3,ZOREH,https://www.linkedin.com/company/zoreh,"[Germany, Bremen, Bremen, 7 Höpkenweg, 28355]",,"Germany, Bremen, Bremen, 7 Höpkenweg, 28355",,"Shopify, Klarna, HTTP/3, Cart Functionality, HSTS, reCAPTCHA, Amazon Web Services, Google Analytics, CloudFlare, jQuery, American Express, X-XSS-Protection, MasterCard, Facebook Pixel, Open Graph, X-Content-Type-Options, Facebook, VISA, Priority Hints, PayPal, hCaptcha, MailChimp, Klarna Checkout, Amazon S3",Apparel & Fashion,Sole Proprietorship,www.zoreh.com,zoreh.com,6,Taschen und Accessoires aus feinstem Leder,2504606,,True
e9d9db6d-8b86-3d98-9629-7c62a8080342,Lion & Son,https://www.linkedin.com/company/lionandson,"[Germany, Nidwalden, Düsseldorf, 7 Kruppstraße, 40227]",,"Germany, Nidwalden, Düsseldorf, 7 Kruppstraße, 40227",,"Shopify, Klarna, PHP, DHL, Tailwind CSS, Preact, Klarna Checkout, Amazon Pay, jQuery Migrate, Elementor, HSTS, Klaviyo, MySQL, Google Pay, Deutsche Post, LayoutHub, HTTP/3, Underscore.js, Cart Functionality, CloudFlare, Google Tag Manager, DataTables, WooCommerce, React, Google Analytics, Envoy, Yoast SEO, Font Awesome, Apache, jQuery, Smile, Smile App, Swiper, Open Graph, WordPress, VISA, POWr, Apple Pay, Facebook, Google Font API, Facebook Pixel, Shop Pay, X-Content-Type-Options, American Express, X-XSS-Protection, Automizely, PayPal, Priority Hints, MasterCard",Apparel & Fashion,Sole Proprietorship,lion-son.com,lion-son.com,6,"LION & SON - DESIGNT STYLISCHEN SCHMUCK & ACCESSOIRES FÜR LIONS: UNSER RUDEL – IST UNABHÄNGIG, ABENTEUERLUSTIG,  WILD. BELION - FOR MORE ADVENTURE #belion Ist die Vision von Lion & Son, die wir unseren Kunden - unseren Löwen – auf den Weg geben. Egal wo, egal wann, egal wer - Du kannst immer dem #lionandsonclub beitreten - dem Club der Aufgeschlossenen, Mutigen und Abenteuerlustigen. Denen, die die Welt auf den Kopf stellen um Ihre Visionen zu verwirklichen. Wir unterstützen Dich mit unseren stylischen, detaillierten und verlässlichen Produkten. BELION - FOR MORE QUALITY Deinen #Lifestyle möchten wir mit wegweisendem und modernem Design, authentischem Storytelling und unserem einzigartigen Team unterstützen. Unsere Produkte sind eine unschlagbare Kombination aus Qualität, innovativen Rohstoffen und einem besonderen Versprechen: Lion & Son ist stets ein #stylischer und langlebiger Begleiter für jedes Abenteuer - egal, ob Du durch die Savanne Deines Alltags oder ans Ende der Welt reist.   BELION - FOR MORE INDIVIDUAL DESIGN Der Antrieb hinter Lion & Son ist das Ziel, unserem Rudel die Möglichkeit zu geben, Herr/-in über das eigene Leben zu sein: Wir wollen Deine #Abenteuer und Deinen ungebrochen Reisetrieb um die ganze Welt mit unseren, auf Dich designten und zugeschnittenen, Produkten unterstützen. BELION - YOUR LION PACK Seit der Gründung 2016 experimentieren wir jeden Tag in unserem Lion & Son Headquarter in Düsseldorf mit innovativen und alternativen Rohstoffen um Dich mit individuellen und einzigartigen Designs zu versorgen. Wir freuen uns, Dich als Lion oder Lioness in unserem Löwenrudel begrüßen zu dürfen!",2504606,,True
45d6a682-f134-310d-b1f0-16c093e2b9d4,KAiK,https://www.linkedin.com/company/kaik-design,"[Germany, North Rhine-westphalia, Hallenberg, 19 Kreuzberg, 59969]",,"Germany, North Rhine-westphalia, Hallenberg, 19 Kreuzberg, 59969",,"Shopify, Preact, Trustpilot, EPages, Zipkin, Google Pay, HTTP/3, HSTS, Google Analytics, Cloudflare Bot Management, Envoy, CloudFlare, Shopify Chat, VISA, PayPal, X-Content-Type-Options, Open Graph, Facebook, Shop Pay, Facebook Pixel, Apple Pay, American Express, MasterCard, Priority Hints, X-XSS-Protection, Modernizr, Bootstrap, PHP, UNIX, Apache HTTP Server, Font Awesome, PWA, jQuery, Apache, Cart Functionality, FlexSlider",Apparel & Fashion,Privately Held,www.kaik-shop.de,kaik-shop.de,6,Hier findest Du hochwertige Einzelstücke aus den verschiedensten Edelhölzern. Jedes Stück ist ein Unikat und wird hier in Deutschland in absoluter Handarbeit hergestellt.,2504606,,True
cc7d4762-6764-3c68-bb29-a6c32e47f60c,Moretto Abbigliamento,https://www.linkedin.com/company/moretto-abbigliamento,"[Germany, Cessalto, 193 Via Maggiore, 31040], [Italy]",,"Germany, Cessalto, 193 Via Maggiore, 31040",,"Shopify, Babel, iubenda, MailChimp, Bootstrap, HSTS, core-js, HTTP/3, Google Maps, Google Pay, Cart Functionality, BugSnag, PayPal, X-XSS-Protection, MasterCard, Priority Hints, Flickity, Open Graph, VISA, Apple Pay, jQuery UI, Facebook Pixel, American Express, Apache HTTP Server, Facebook, Google Ads Conversion Tracking, Swiper, X-Content-Type-Options, Google Font API, jQuery, Google Analytics, Envoy, CloudFlare, Google Ads, Font Awesome, Apache, Google Hosted Libraries",Apparel & Fashion,,morettoabbigliamento.com,morettoabbigliamento.com,7,"Moretto Abbigliamento is an apparel & fashion company based out of 193 Via Maggiore, Cessalto, Germany.",2504606,,True
2ddaf029-aec6-309e-a4ef-68b788d7370b,Bad And Bold GmbH,https://www.linkedin.com/company/badandbold,"[Germany, Tuntenhausen, 2 Unterrain, 83104]",+4980672040000,"Germany, Tuntenhausen, 2 Unterrain, 83104",+4980672040000,"Shopify, Azure Edge, Magento, HSTS, jQuery CDN, Cart Functionality, AdScale, Klaviyo, HTTP/3, PageFly, Google Pay, hCaptcha, DHL, cdnjs, MailChimp, Trusted Shops, Preact, jQuery, Google Hosted Libraries, Akamai Bot Manager, Envoy, CloudFlare, Microsoft Advertising, Cloudflare Bot Management, reCAPTCHA, React, Google Analytics, Google Font API, Priority Hints, Apple Pay, Shop Pay, Facebook Pixel, Swym Wishlist Plus, X-XSS-Protection, Facebook, jQuery UI, Open Graph, MasterCard, Flickity, Akamai, Taboola, American Express, AOS, RSS, X-Content-Type-Options, Shopify Chat, PayPal, VISA",Apparel & Fashion,Privately Held,badandbold.com,badandbold.com,6,"Bad and Bold GmbH is a retail company for premium motorcycle fashion based out of Tuntenhausen, Germany.",2504606,,True
04fd2b1e-2d14-3743-9b8f-2b977d6f803b,UNISOIRE GmbH & Co. KG,https://www.linkedin.com/company/unisoire,[Germany],,Germany,,"Shopify, Amazon S3, TikTok Pixel, Trustpilot, Tailwind CSS, Klarna Checkout, Cart Functionality, HTTP/3, Revy, HSTS, Mautic, Priority Hints, Facebook Pixel, X-XSS-Protection, Facebook, X-Content-Type-Options, PayPal, Open Graph, Reddit Ads, Google Analytics, Cloudflare Bot Management, Pixc, Amazon Web Services, CloudFlare, Envoy",Apparel & Fashion,Partnership,www.unisoire.com,unisoire.com,6,"Die UNISOIRE GmbH & Co. KG ist ein Großhandel im Textil Accessoire Bereich. Der Fokus liegt auf Handschuh, Mützen und Schals.",2504606,,True
4c805935-a27f-3459-ae22-9f36c8a8cdf2,Final Layer,https://www.linkedin.com/company/plug-germany,"[Germany, North Rhine-westphalia, Ibbenbüren, Püsselbürener Damm], [Germany, Berlin, Berlin]",,"Germany, Berlin, Berlin",,"Shopify, Klarna, Polyfill, HTTP/3, HSTS, Cart Functionality, jQuery CDN, CloudFlare, jQuery, Google Analytics, Envoy, Flickity, Open Graph, PayPal, X-Content-Type-Options, Priority Hints, Facebook, X-XSS-Protection, Facebook Pixel",Apparel & Fashion,Self Employed,www.finallayer.eu,finallayer.eu,6,"DIGITAL www.finallayer.eu www.instagram.com/finallayer.store STORE Prenzlauer Allee 30, 10405 Berlin, Germany",2504606,,True
a9eb14b3-b812-3e76-a2e8-87298d0aae74,Anneology,https://www.linkedin.com/company/anneology,"[Germany], [United States, Pennsylvania, Butler]",,Germany,,"Shopify, Office 365 Mail, Instagram",Apparel & Fashion,,anneology.com,anneology.com,6,"Anneology is an apparel & fashion company based out of 104 Boonton Ave, Butler, Germany.",2504606,,True
dd060d85-8b90-3a33-84a4-623f2f46cf3b,Rock On & Namasté,https://www.linkedin.com/company/rockonandnamaste,"[Germany, Berlin, Berlin, 14 Marburger Straße, 10789]",,"Germany, Berlin, Berlin, 14 Marburger Straße, 10789",,"Shopify, Facebook Pixel",Apparel & Fashion,Sole Proprietorship,rockonandnamaste.com,rockonandnamaste.com,6,"Rock On & Namasté wurde 2020 von Laura Malina Seiler und Dominique Simon in Berlin gegründet. Seiler und Simon sind seit vielen Jahren beste Freundinnen, Business Partnerinnen und Frauen, die die Welt verändern. Die Leidenschaft andere Menschen glücklich zu machen, verbindet sie. Die Kollektionen werden in Deutschland designed und in Europa produziert, sind bio, fair und vegan, fühlen sich fantastisch an und sehen wunderschön aus. Mit jeder Kollektion unterstützen Seiler und Simon ein ausgewähltes, nachhaltiges Projekt.  Verbunden mit einzigartigen Geschichten, inspirieren und stärken die Kollektion die TrägerInnen in ihrem Alltag. „Wir bringen Liebe und Bewusstsein in das Kaufverhalten von so vielen Menschen wie möglich.“ – Laura Malina Seiler. Rock on & Namasté möchte die Umwelt so gut wie es möglich ist schützen und dazu beitragen zu zeigen, dass es auch anders geht. Zertifikate wie GOTS und Textiles Vertrauen sind sehr wichtig für die Marke. Die Brand möchte nie aufhören Dinge zu hinterfragen und Prozesse zu optimieren. WEAR – GIVE – RECEIVE WEAR: Für Rock On & Namasté ist nachhaltige Mode schön und langlebig – ohne dabei die Umwelt zu belasten. Deswegen werden ausschließlich zeitlose Produkte in hochwertiger Qualität angeboten, die unter fairen Bedingungen in der Türkei, Griechenland oder Portugal produziert sind, unseren Planeten schonen und somit TrägerInnen lange Freude bereiten. GIVE: Mit jeder Kollektion unterstützt Rock On & Namasté ein ausgewähltes, nachhaltiges Projekt. Mit jedem verkauften Produkt von der Surrounded by Love Kollektion spendet Rock On & Namasté 1,00 € an Seaspiracy. Seaspiracy Seaspiracy veröffentlicht investigative und lehrreiche Inhalte rund um den Schutz der Meere. RECEIVE: Außerdem gibt es zu jedem Fashion Highlight - ein Herzensgeschenk - ausgewählt von den beiden Gründerinnen – obendrauf. Die kleinen Geschenke sollen die KundInnen auf ihrem Weg zu mehr Achtsamkeit und Selbstliebe begleiten.",2504606,,True
0cf549df-ce3b-3916-9462-fd1304995273,Judith Bondy,https://www.linkedin.com/company/judith-bondy,"[Germany, Berlin, Berlin]",,"Germany, Berlin, Berlin",,"Shopify, Apple Pay, PayPal, Open Graph, Priority Hints, X-Content-Type-Options, X-XSS-Protection, AOS, Facebook Pixel, Facebook, reCAPTCHA, Google Analytics, Envoy, CloudFlare, YouTube, HTTP/3, Bunny, Cart Functionality, Google Pay, HSTS, Klarna, MailChimp",Apparel & Fashion,Self Employed,www.bondy.shop,bondy.shop,6,"BONDY is a woman-led company launched in 2018. Judith started by making dreamy tulle dresses, which have since become BONDYs trademark. She continues to explore the intersection of fashion and art in creating wearable, modern couture in a bold and colorful way - with no limits. Her goal is to be as fair as possible and produce responsibly as part of the new wave of designers who reject the destructive aspects of the fashion industry. The designer is currently diving into Web3 to expand her brand to the phygital format.",2504606,,True
aba77e8f-9728-3e2d-af0f-88217679a643,Deliciously Human,https://www.linkedin.com/company/deliciouslyhuman,"[Germany, Berlin, Berlin, 10179]",,"Germany, Berlin, Berlin, 10179",,"Shopify, Slick, MySQL, WordPress, Apache HTTP Server, Apache, Vue.js, PHP, Font Awesome, jQuery, Preact, DHL, Tailwind CSS, HTTP/3, Alpine.js, Cart Functionality, HSTS, Klaviyo, Google Analytics, CloudFlare, PayPal, X-XSS-Protection, Priority Hints, X-Content-Type-Options, jsDelivr, Google Font API, Open Graph, Facebook Pixel, Facebook, Apple Pay",Apparel & Fashion,Privately Held,www.deliciouslyhuman.co,deliciouslyhuman.co,6,"A humane brand dedicated to the creative culture, a brand with a sense of community, a brand that values the craft and honors the beauty in humanity. A brand where a sustainable design approach, mindful consumption, and moderate production are the essence of its DNA.",2504606,,True
02d21010-6729-3490-a2b3-ed5169af2491,Truck-à-Porter,https://www.linkedin.com/company/truckaporter,"[Germany, North Rhine-westphalia, Köln, 50937]",,"Germany, North Rhine-westphalia, Köln, 50937",,"Shopify, Klaviyo, Klarna, Facebook Domain Insights, Azure Edge",Apparel & Fashion,Self Owned,www.truckaporter.com,truckaporter.com,6,"Truck-à-Porter ist eine kleine, feine Boutique, die dich ständig mit den neuesten Trends versorgt. Hier entdeckst du außergewöhnliche Styles in einer außergewöhnlichen Umgebung - Truck-à-Porter befindet sich nämlich im Innern eines kleinen rosa Fashion Trucks! Damit bringen wir die Shopping Experience überall dort hin, wo du gerade dein Leben lebst.",2504606,,True
ab902553-e09b-39c3-9926-cd56cc2fcd94,One Two Six Clothing,https://www.linkedin.com/company/67754882,"[Germany, Berlin, Berlin, 8 Oranienstraße, 10997]",,,,"Shopify, TikTok Pixel, Instafeed, Shogun Landing Page Builder, Boomerang, Preact, cdnjs, MailChimp, Cart Functionality, HTTP/3, styled-components, Shogun Page Builder, HSTS, Apple Business Chat, Animate.Css, Klaviyo, CloudFlare, Google Tag Manager, reCAPTCHA, jQuery, Cloudflare Bot Management, BigCommerce, UPS, Google Analytics, CivicTheme, Envoy, Facebook Pixel, PayPal, Apple Pay, VISA, Google Font API, MasterCard, X-XSS-Protection, SendinBlue, Facebook, Priority Hints, Smile, Smile App, Privy App, Privy, American Express, RSS, Mautic, Open Graph, X-Content-Type-Options",Apparel & Fashion,Partnership,www.onetwosixclothing.com,onetwosixclothing.com,6,"One Two Six is a Hardcore Music related brand of Street-Wear and Apparel.You can trace our roots back in 2012  in the streets of Thessaloniki , Greece when two local music and gig enthusiasts (of similar but different genres) George and Chris that shared the same passion about the Hard Music Scene (Punk, Hardcore, Metal, Crossover) and Graphic Arts, gave birth to the brand. As they both were already experienced in the Merchandise Production, making a brand of their own was really a no-brainer.     You wanna talk about our perspective and ideology? There is something that simply feels very real and important about the rebellion of hardcore culture that is largely characterized by anti-establishment views, the promotion of individual freedom, and is centered on a loud, aggressive genre, a genre that we love, we support and has helped us through hard times.  One Two Six is the expression of the way we view our everyday lives and a statement of what we live and stand for, in this scene and for this scene. Always remember, through unity comes strength. Stay united and support your brothers. We wear One Two Six to express ourselves, to support the music we love, the attitude we’ve adopted and the life stance that  we follow.     One Two Six Clothing's main selling point and distributor is the famous Coretex Records Store in Kreuzberg,Berlin,Germany since 2014.",2504606,,True
e539c3e4-3f74-3d85-9046-cb872d1af6b6,Coleccion Berlin Dancewear,https://www.linkedin.com/company/coleccion-berlin,"[Germany, Berlin, Berlin, 132 Torstraße, 10119]",,"Germany, Berlin, Berlin, 132 Torstraße, 10119",,"Shopify, Klarna, Stripe, Cloudflare Bot Management, CloudFlare, Ruby, Google Analytics, Google Hosted Libraries, reCAPTCHA, Twitter, jQuery, Envoy, Google Ads, React, Shop Pay, PayPal, MasterCard, Shopify Chat, RSS, Facebook, X-Content-Type-Options, Facebook Pixel, X-XSS-Protection, Google Font API, Stimulus, Flickity, Apple Pay, Tagembed, American Express, VISA, Ruby on Rails, Open Graph, Google Ads Conversion Tracking, Priority Hints, Babel, hCaptcha, Bootstrap, Polyfill, Trustpilot, DHL, Klarna Checkout, Deutsche Post, HSTS, core-js, Cart Functionality, HTTP/3, Amazon Pay, Google Pay",Apparel & Fashion,Privately Held,www.coleccionberlin.com,coleccionberlin.com,6,"At Coleccion Berlin we make tango dresses, chic skirt and tops - for the dance floor and life's adventures. Based in Berlin, Germany.",2504606,,True
